순위;ISBN;도서명;저자명;출판사명;출간일;분야;정가
38;9,7889E+12;문득 사람이 그리운 날엔 시를 읽는다(양장본 HardCover);박광수 (엮음);걷는나무;20141224;시/에세이;\11,000
39;9,78896E+12;꽃잎이 떨어져도 꽃은 지지 않네;법정;여백;20150301;시/에세이;\12,000
40;9,78895E+12;제로 투 원(양장본 HardCover);피터 틸;한국경제신문사;20141120;경제/경영;\16,000
41;9,78896E+12;트렌드 코리아 2015;김난도;미래의창;20141110;경제/경영;\16,000
42;9,78896E+12;여덟 단어;박웅현;북하우스;20130520;인문;\15,000
43;9,78897E+12;경영의 모험;존 브룩스;쌤앤파커스;20150316;경제/경영;\16,000
44;9,789E+12;꾸뻬씨의 행복여행;프랑수아 를로르;오래된미래;20040728;소설;\13,500
45;9,78895E+12;생각하는 인문학(양장본 HardCover);이지성;차이;20150330;자기계발;\18,000
46;9,78897E+12;해커스 토익 스타트 리스닝(구토익)(개정판)(CD1장포함);David Cho;해커스어학연구소;20130722;외국어;\12,900
47;9,78899E+12;혼자의 발견;곽정은;달;20141210;시/에세이;\13,500
48;9,78893E+12;내 마음 다치지 않게;설레다;알에이치코리아;20141222;시/에세이;\13,000
49;9,78897E+12;멈추면 비로소 보이는 것들;혜민 스님;쌤앤파커스;20120127;시/에세이;\14,000
50;9,79119E+12;조훈현 고수의 생각법(인플루엔셜 대가의 지혜 2);조훈현;인플루엔셜;20150615;시/에세이;\15,400
51;9,7889E+12;오늘 내가 사는 게 재미있는 이유;김혜남;갤리온;20150323;시/에세이;\14,000
52;9,78899E+12;지금 여기 깨어있기;법륜;정토출판;20141225;종교;\12,000
53;9,78899E+12;클로즈업 오사카(2017)(개정증보판 6판)(클로즈업 시리즈 4);유재우;에디터;20161209;여행;\18,000
54;9,78896E+12;장하준의 경제학 강의;장하준;부키;20140725;경제/경영;\16,800
55;9,789E+12;습관의 재발견;스티븐 기즈;비즈니스북스;20141125;자기계발;\13,000
56;9,78894E+12;감정수업(강신주의);강신주;민음사;20131120;인문;\19,500
57;9,78897E+12;주식투자 무작정 따라하기(개정판);윤재수;길벗;20131210;경제/경영;\16,000
58;9,789E+12;음식의 언어;댄 주래프스키;어크로스;20150325;인문;\17,000
59;9,78895E+12;나는 부동산과 맞벌이한다;너바나;알키;20150515;경제/경영;\14,000
60;9,78899E+12;싸드(THAAD);김진명;새움;20140815;소설;\14,200
61;9,78896E+12;살면서 쉬웠던 날은 단 하루도 없었다(양장본 HardCover);박광수;예담;20150724;시/에세이;\13,000
62;9,78898E+12;부자언니 부자특강;유수진;세종서적;20150507;경제/경영;\13,800
63;9,78893E+12;앵무새 죽이기;하퍼 리;열린책들;20150630;소설;\12,800
64;9,789E+12;나는 까칠하게 살기로 했다;양창순;센추리원;20120215;자기계발;\15,000
65;9,79119E+12;시간의 정원(색칠북);송지혜;북라이프;20141224;예술/대중문화;\12,000
66;9,78897E+12;해커스 보카(Hackers Vocabulary)(개정판 2판);David Cho;해커스어학연구소;20150701;외국어;\16,900
67;9,79113E+12;부자의 그릇;이즈미 마사토;다산 3.0;20150302;경제/경영;\13,000
68;9,78895E+12;여자 없는 남자들(양장본 HardCover);무라카미 하루키;문학동네;20140828;소설;\13,800
69;9,789E+12;레프트오버;톰 페로타;북플라자;20150411;소설;\15,000
70;9,78897E+12;월급쟁이 재테크 상식사전;우용표;길벗;20140707;경제/경영;\14,000
71;9,78897E+12;그래머 게이트웨이 베이직(Grammar GateWay Basic): 초보를 위한 기초 영문법(Light Version)(해커스)(3판);David Cho;해커스어학연구소;20130501;외국어;\12,900
72;9,78893E+12;파수꾼;하퍼 리;열린책들;20150715;소설;\12,800
73;9,79116E+12;원피스. 76: 상관 말고 나아가;Eiichiro Oda;대원씨아이;20150131;만화;\5,000
74;9,78896E+12;생각하는 힘, 노자 인문학;최진석;위즈덤하우스;20150312;인문;\14,800
75;9,78899E+12;어떻게 인생을 살 것인가;쑤린;다연;20150608;자기계발;\15,000
76;9,78895E+12;버티는 삶에 관하여;허지웅;문학동네;20140926;시/에세이;\15,800
77;9,78896E+12;그래도 괜찮은 하루(양장본 HardCover);구작가;예담;20150217;시/에세이;\12,800
78;9,78894E+12;데미안(세계문학전집 44);헤르만 헤세;민음사;20090120;소설;\8,000
79;9,78894E+12;걸 온 더 트레인;폴라 호킨스;북폴리오;20150801;소설;\13,800
80;9,79116E+12;사랑할 때 알아야 할 것들(벚꽃에디션);김재식;엔트리;20150605;시/에세이;\14,000
81;9,78893E+12;책 먹는 여우와 이야기 도둑(양장본 HardCover);프란치스카 비어만;주니어김영사;20180511;어린이(초등);\10,000
82;9,78899E+12;왜 나는 너를 사랑하는가(개정판)(양장본 HardCover);알랭 드 보통;청미래;20130115;소설;\12,000
83;9,78895E+12;아들러 심리학을 읽는 밤;기시미 이치로;살림;20150115;인문;\13,800
84;9,789E+12;인생에 가장 중요한 7인을 만나라;리웨이원;비즈니스북스;20150625;자기계발;\15,000
85;9,789E+12;보타니컬 아트 컬러링북: 플라워 편(누구나 쉽게 따라 그리는);권영애;아이콘북스;20150126;예술/대중문화;\11,800
86;9,78899E+12;이기는 대화(양장본 HardCover);이서정;머니플러스;20130718;자기계발;\13,000
87;9,78897E+12;정글만리. 1(양장본 HardCover);조정래;해냄출판사;20130701;소설;\13,500
88;9,7889E+12;나는 죽을 때까지 재미있게 살고싶다;이근후;갤리온;20130201;시/에세이;\14,000
89;9,78897E+12;총 균 쇠;재레드 다이아몬드;문학사상;20051219;역사/문화;\28,000
90;9,78897E+12;1cm art(일 센티 아트);김은주;허밍버드;20150821;시/에세이;\14,800
91;9,78899E+12;나는 고작, 서른이다;정주영;프롬북스;20141217;자기계발;\13,800
92;9,78894E+12;2018 인구 절벽이 온다;해리 덴트;청림출판;20150109;경제/경영;\17,000
93;9,78897E+12;해커스 토익스피킹(토스) Start(2주 만에 끝내는)(개정판);David Cho;해커스어학연구소;20150424;외국어;\19,800
94;9,78895E+12;위험한 과학책(리커버 한정판)(리커버:K)(양장본 HardCover);랜들 먼로;시공사;20150424;과학;\22,000
95;9,78896E+12;7년의 밤;정유정;은행나무;20160530;소설;\14,500
96;9,78895E+12;마법천자문. 31: 치열한 전투! 싸움 전;올댓스토리;아울북;20150301;어린이(초등);\9,800
97;9,78897E+12;뿌리 이야기(제39회 이상문학상 작품집 2015년);김숨;문학사상;20150123;소설;\13,800
98;9,78892E+12;ETS TOEIC Listening Prep Book(최신개정판);ETS;YBM;20140610;외국어;\19,800
99;9,78898E+12;태도에 관하여(양장본 HardCover);임경선;한겨레출판사;20150330;시/에세이;\12,000
100;9,78895E+12;파리 시크릿(Paris Secret);조에 드 라스 카스;자음과모음;20141126;예술/대중문화;\12,000
101;9,78896E+12;나는 생각이 너무 많아;크리스텔 프티콜랭;부키;20140520;인문;\14,800
102;9,78894E+12;참을 수 없는 존재의 가벼움(세계문학전집 234);밀란 쿤데라;민음사;20091224;소설;\11,000
103;9,78895E+12;리딩으로 리드하라(양장본 HardCover);이지성;문학동네;20101117;자기계발;\15,000
104;9,789E+12;진짜 기본 요리책;월간 수퍼레시피;레시피팩토리;20130118;요리;\15,800
105;9,78895E+12;미 비포 유(Me Before You);조조 모예스;살림;20140101;소설;\15,000
106;9,78898E+12;삐뽀삐뽀 119소아과(개정판 11판)(삐뽀삐뽀 시리즈 1);하정훈;그린비;20140510;가정/육아;\29,800
107;9,78895E+12;한국인만 모르는 다른 대한민국;임마누엘 페스트라이쉬;21세기북스;20130816;정치/사회;\15,000
108;9,79119E+12;사람을 남기는 관계의 비밀;김대식;북클라우드;20150301;자기계발;\13,500
109;9,78894E+12;금요일엔 돌아오렴;416 세월호 참사 기록위원회 작가기록단;창비;20150116;시/에세이;\12,000
110;9,79116E+12;영단기 토익 RC;정재현;영단기;20140701;외국어;\19,800
111;9,79119E+12;일빵빵 기초영어: 동사 조동사 편(입에 달고 사는);서장혁;토마토;20140102;외국어;\13,800
112;9,78898E+12;코스모스(보급판);칼 세이건;사이언스북스;20100120;과학;\18,500
113;9,78899E+12;보통의 존재;이석원;달;20091104;시/에세이;\12,000
114;9,789E+12;시원스쿨 기초 영어법(개정판)(CD1장포함);이시원;시원스쿨닷컴;20121210;외국어;\15,000
115;9,78899E+12;나도 손글씨 잘쓰면 정말 좋겠다;공병각;양문;20140730;예술/대중문화;\18,000
116;9,79116E+12;주기자의 사법활극;주진우;푸른숲;20150119;정치/사회;\14,500
117;9,78894E+12;정의란 무엇인가(마이클 샌델);마이클 샌델;와이즈베리;20141120;인문;\15,000
118;9,78899E+12;다시;신준모;프롬북스;20150407;시/에세이;\13,800
119;9,78893E+12;대통령의 시간 2008-2013(양장본 HardCover);이명박;알에이치코리아;20150202;정치/사회;\28,000
120;9,789E+12;아기가 잘먹는 이유식은 따로 있다;김정미;레시피팩토리;20100201;요리;\12,800
121;9,78893E+12;끌리는 컨셉의 법칙;김근배;중앙북스;20141208;경제/경영;\15,000
122;9,79116E+12;알리바바 마윈의 12가지 인생강의;장옌;매일경제신문사;20141107;경제/경영;\16,000
123;9,78896E+12;영어회화 무작정 따라하기;오석태;길벗이지톡;20141115;외국어;\15,000
124;9,78897E+12;곁에 두고 읽는 니체;사이토 다카시;홍익출판사;20150730;인문;\14,000
125;9,789E+12;원씽(The One Thing)(리커버 특별판);게리 켈러;비즈니스북스;20130830;자기계발;\14,000
126;9,78895E+12;저스트고 유럽(2015-2016)(개정판)(Just Go 26)(전2권);최철호;시공사;20150320;여행;\18,000
127;9,78896E+12;나오미와 가나코(양장본 HardCover);오쿠다 히데오;예담;20150520;소설;\13,500
128;9,78897E+12;징비록(개정판)(오래된 책방 2);유성룡(류성룡);서해문집;20141120;역사/문화;\11,900
129;9,78895E+12;당신의 이름을 지어다가 며칠은 먹었다(문학동네시인선 32);박준;문학동네;20170630;시/에세이;\10,000
130;9,78896E+12;책은 도끼다;박웅현;북하우스;20111010;인문;\16,000
131;9,78899E+12;보카바이블 (VOCA Bible)3.0(미니단어장)(전2권);허민;스텝업;20110707;외국어;\32,500
132;9,78898E+12;버전업 굿모닝 독학일본어 첫걸음(개정판)(CD2장포함);정선영;동양문고;20140305;외국어;\14,500
133;9,7889E+12;삼성의 CEO들은 무엇을 공부하는가;백강녕;알프레드;20150908;자기계발;\16,000
134;9,78897E+12;내 머리 사용법 Ver 2.0;정철;허밍버드;20150422;시/에세이;\13,800
135;9,78897E+12;부동산 상식 사전;백영록;길벗;20150710;경제/경영;\16,500
136;9,78895E+12;설득의 심리학. 3: 완결편;로버트 치알디니;21세기북스;20150209;자기계발;\15,000
137;9,79119E+12;엄마의 말 공부;이임숙;카시오페아;20150420;가정/육아;\14,000
138;9,789E+12;이시원의 왕초보 여행영어(무료 동영상 강좌 제공 + mp3 다운로드)(급할 때 바로 찾아 말하는);이시원;시원스쿨닷컴;20140328;외국어;\9,800
139;9,78896E+12;뇌가 섹시해지는 책(섹시한 두뇌개발 시리즈 1);도미니크 오브라이언;비전코리아;20150512;자기계발;\13,800
140;9,789E+12;반찬이 필요 없는 밥 요리;노애리;그리고책;20150306;요리;\8,800
141;9,79119E+12;신비의 숲(색칠북);조해너 배스포드;클;20150302;예술/대중문화;\12,000
142;9,78892E+12;ETS TOEIC Reading Prep Book(최신개정판);ETS;YBM;20140610;외국어;\19,800
143;9,79119E+12;해커스 오픽 Advanced 공략(Hackers OPIc Advanced)(2주 만에 끝내는);해커스 출판팀;해커스;20150202;외국어;\17,600
144;9,789E+12;일빵빵 영어회화. 1(스토리가 있는);서장혁;토마토;20120601;외국어;\13,800
145;9,78896E+12;시를 잊은 그대에게;정재찬;휴머니스트;20150615;시/에세이;\15,000
146;9,78899E+12;멈추어야 할 때 나아가야 할 때 돌아봐야 할 때;쑤쑤;다연;20150307;자기계발;\15,000
147;9,789E+12;캘리그라피 쉽게 배우기;박효지;단한권의책;20141013;예술/대중문화;\18,000
148;9,78899E+12;네이처(별책부록포함);데상 앤 뜰로라;솜씨;20141030;예술/대중문화;\11,800
149;9,79119E+12;세계사를 품은 영어 이야기;필립 구든;허니와이즈;20150304;역사/문화;\15,800
150;9,78897E+12;그래머 게이트웨이 인터미디엇(Grammar GateWay Intermediate): 영어가 쉬워지는 기초 영문법(해커스);해커스 어학연구소;해커스어학연구소;20140901;외국어;\14,900
151;9,78897E+12;1cm+(일 센티 플러스);김은주;허밍버드;20130718;시/에세이;\13,800
152;9,7912E+12;잠자기 전 읽기만 해도 나쁜 기분이 사라지는 마음의 법칙 26;나카무라 마사루;인빅투스;20140804;자기계발;\12,000
153;9,78894E+12;고양이 낸시(양장본 HardCover);엘렌 심;북폴리오;20150224;만화;\15,000
154;9,78895E+12;살인자의 기억법;김영하;문학동네;20130725;소설;\10,000
155;9,78896E+12;어떻게 죽을 것인가;아툴 가완디;부키;20150529;인문;\16,500
156;9,78895E+12;단;이지훈;문학동네;20150122;경제/경영;\16,000
157;9,78899E+12;와일드(반양장);셰릴 스트레이드;나무의철학;20121020;시/에세이;\14,800
158;9,78899E+12;톡톡 건강법(임헌석의)(CD1장포함);임헌석;이루;20120810;건강;\25,000
159;9,78899E+12;오늘, 행복을 쓰다(필사의 발견);김정민;북로그컴퍼니;20150820;시/에세이;\12,800
160;9,7912E+12;그리스 컬러링 여행;호경;트러스트북스;20150305;예술/대중문화;\12,000
161;9,78896E+12;슈퍼차이나;KBS 슈퍼차이나 제작팀;가나출판사;20150430;경제/경영;\17,000
162;9,7889E+12;파리의 심리학 카페;모드 르안;갤리온;20141107;인문;\14,000
163;9,7912E+12;조선왕조실톡. 1: 조선 패밀리의 탄생;무적핑크;이마;20150817;역사/문화;\13,000
164;9,78898E+12;스코치 트라이얼(메이즈 러너 시리즈 2);제임스 대시너;문학수첩;20120726;소설;\14,800
165;9,78899E+12;이탈리아 데이(Italia day)(2015-2016 개정판)(테라's 데이 시리즈 1);윤도영;테라출판사(TERRA);20150302;여행;\18,000
166;9,78895E+12;7번 읽기 공부 실천법;야마구치 마유;한국경제신문사;20150825;자기계발;\12,000
167;9,79119E+12;하루 5분 아빠 목소리(CD1장포함);정홍;예담프렌드;20141120;가정/육아;\16,000
168;9,78893E+12;엄마가 믿는 만큼 크는 아이;기시미 이치로;을유문화사;20150625;가정/육아;\12,000
169;9,78897E+12;해커스 토플 리딩(Hackers TOEFL Reading)(3판);David Cho;해커스어학연구소;20150701;외국어;\23,900
170;9,78897E+12;파란펜 공부법;아이카와 히데키;쌤앤파커스;20150710;자기계발;\12,000
171;9,78897E+12;어른은 겁이 많다(상처받지 않으려 애써 본심을 감추는);손씨;MY;20150320;시/에세이;\12,500
172;9,78893E+12;터닝메카드. 1;편집부;서울문화사;20150423;어린이(초등);\9,500
173;9,78898E+12;데스 큐어(메이즈 러너 시리즈 3);제임스 대시너;문학수첩;20140819;소설;\14,800
174;9,79116E+12;컬러링 앤 더 푸드(Coloring and the Food);빨간고래(박정아);조선앤북;20150115;예술/대중문화;\12,000
175;9,78893E+12;이기적 유전자(개정판);리처드 도킨스;을유문화사;20100810;과학;\18,000
176;9,78893E+12;프랑스 아이처럼;파멜라 드러커맨;북하이브;20130320;가정/육아;\15,000
177;9,78896E+12;불안(양장본 HardCover);알랭 드 보통;은행나무;20120104;시/에세이;\14,000
178;9,78897E+12;21세기 자본(양장본 HardCover);토마 피케티;글항아리;20140912;정치/사회;\33,000
179;9,78897E+12;그녀(Hers);suwa;안그라픽스;20150130;예술/대중문화;\12,000
180;9,78899E+12;사랑해 사랑해 사랑해(아기 그림책 보물창고 1)(양장본 HardCover);버나뎃 로제티 슈스탁;보물창고;20190325;유아(0~7세);\10,500
181;9,78895E+12;김이나의 작사법;김이나;문학동네;20150318;시/에세이;\15,800
182;9,78895E+12;오늘은 내 인생의 가장 젊은 날입니다;이근후;샘터(샘터사);20141230;시/에세이;\14,000
183;9,78899E+12;하루 5분 엄마 목소리(CD1장포함);정홍;예담프렌드;20140610;가정/육아;\16,000
184;9,78898E+12;메이즈 러너(메이즈 러너 시리즈 1);제임스 대시너;문학수첩;20120705;소설;\14,800
185;9,78897E+12;나의 한국현대사;유시민;돌베개;20140710;역사/문화;\18,000
186;9,78894E+12;나의 문화유산답사기. 8: 남한강편;유홍준;창비;20150915;역사/문화;\18,000
187;9,789E+12;행복해질 용기;기시미 이치로;더좋은책;20180910;인문;\13,800
188;9,7889E+12;생각해봤어?;노회찬;웅진지식하우스;20150326;인문;\16,000
189;9,79116E+12;지지 않는 청춘(양장본 HardCover);이케다 다이사쿠;조선뉴스프레스;20150316;자기계발;\10,000
190;9,7889E+12;한권으로 읽는 조선왕조실록;박영규;웅진지식하우스;20130113;역사/문화;\18,000
191;9,79116E+12;Who? Special 유재석(양장본 HardCover);김성재;다산어린이;20150616;어린이(초등);\12,800
192;9,78895E+12;인사이드 아웃(디즈니 무비 동화)(양장본 HardCover);디즈니 동화 아트팀;Oh!북스;20150630;유아(0~7세);\9,500
193;9,78894E+12;사과가 쿵!(세계 걸작 그림책 지크)(보드북);다다 히로시;보림;20090620;유아(0~7세);\9,500
194;9,78896E+12;황금방울새. 1;도나 타트;은행나무;20150623;소설;\15,000
195;9,78899E+12;해커스 텝스 보카;David Cho;해커스어학연구소;20100104;외국어;\14,900
196;9,78899E+12;바람이 분다 당신이 좋다;이병률;달;20120701;여행;\13,800
197;9,78896E+12;시 읽는 밤: 시 밤(양장본 HardCover);하상욱;예담;20150918;시/에세이;\11,200
198;9,78893E+12;책 먹는 여우(양장본 HardCover);프란치스카 비어만;주니어김영사;20180510;어린이(초등);\10,000
199;9,78893E+12;프렌즈 타이완(16-17)(season3)(개정판 3판);조현숙;중앙북스;20150501;여행;\17,000
200;9,7912E+12;다시 사랑(우리 조금 멀리 돌아왔지만);정현주;스윙밴드;20140917;시/에세이;\13,800
