순위;ISBN;도서명;저자명;출판사명;출간일;분야;정가
32;9,78896E+12;렘브란트의 유령;폴 크리스토퍼;중앙북스;20080425;소설;\10,000
33;9,78898E+12;당신 거기 있어줄래요;기욤 뮈소;밝은세상;20070420;소설;\9,800
34;9,78896E+12;술취한 코끼리 길들이기;아잔 브라흐마;이레;20080110;시/에세이;\11,000
35;9,78894E+12;완득이(양장본 HardCover);김려령;창비;20080321;소설;\12,800
36;9,78896E+12;스타일;백영옥;예담;20080405;소설;\10,000
37;9,78895E+12;설득의 심리학. 1;로버트 치알디니;21세기북스;20020930;자기계발;\12,000
38;9,78897E+12;토마토 베이직: READING(토익이 가벼워지는)(단어암기장1권포함);김지연;능률교육;20051020;외국어;\9,900
39;9,78895E+12;마시멜로 이야기;호아킴 데 포사다;한국경제신문사;20090120;자기계발;\10,000
40;9,78895E+12;당신의 조각들;타블로;달;20081107;소설;\12,000
41;9,789E+12;이기는 습관;전옥표;쌤앤파커스;20070417;자기계발;\12,000
42;9,78897E+12;마이크로트렌드(양장본 HardCover);마크 펜;해냄출판사;20101025;경제/경영;\16,800
43;9,78893E+12;친절한 복희씨;박완서;문학과지성사;20071017;소설;\13,000
44;9,78899E+12;HACKERS VOCABULARY(해커스 보캐블러리);David Cho;해커스어학연구소;20060620;외국어;\15,900
45;9,78896E+12;끌림;이병률;랜덤하우스코리아;20050701;여행;\12,000
46;9,78897E+12;천 개의 찬란한 태양;할레드 호세이니;현대문학;20071125;소설;\13,500
47;9,78896E+12;버리고 갈 것만 남아서 참 홀가분하다(양장본 HardCover);박경리;마로니에북스;20080622;시/에세이;\9,000
48;9,7889E+12;ENGLISH RESTART ADVANCED. 2 : 리딩편;I. A. RICHARDS;뉴런;20080707;외국어;\10,000
49;9,78896E+12;1일 30분;후루이치 유키오;이레;20071030;자기계발;\11,000
50;9,78052E+12;Basic Grammar in Use : With Answers (2/e(한국어판);RAYMOND MURPHY;케임브리지;20041208;외국어;\17,000
51;9,78895E+12;설득의 심리학. 2;로버트 치알디니;21세기북스;20100330;자기계발;\12,000
52;9,78895E+12;흐르는 강물처럼(반양장);파울로 코엘료;문학동네;20081201;시/에세이;\12,000
53;9,78899E+12;배려;한상복;위즈덤하우스;20060110;자기계발;\10,000
54;9,78896E+12;더 내려놓음;이용규;규장;20121231;종교;\12,000
55;9,78896E+12;토마토 베이직: LISTENING(토익이 가벼워지는);김수현;능률교육;20051208;외국어;\9,900
56;9,78893E+12;파피용;베르나르 베르베르;열린책들;20070712;소설;\9,800
57;9,78899E+12;HACKERS TOEFL READING (iBT);David Cho;해커스어학연구소;20060626;외국어;\19,500
58;9,78899E+12;사랑해 사랑해 사랑해(아기 그림책 보물창고 1)(양장본 HardCover);버나뎃 로제티 슈스탁;보물창고;20190325;유아(0~7세);\10,500
59;9,78896E+12;네이티브는 쉬운영어로 말한다: 일상회화편(MP3CD1장포함)(5분 English 시리즈);박수진;길벗이지톡;20071121;외국어;\9,800
60;9,78895E+12;마법천자문. 16;스튜디오 시리얼;북이십일 아울북;20080429;어린이(초등);\8,800
61;9,789E+12;생각의 탄생(양장본 HardCover);로버트 루트번스타인;에코의서재;20070502;인문;\27,500
62;9,78894E+12;현영의 재테크 다이어리;현영;청림출판;20080517;경제/경영;\12,000
63;9,78896E+12;10미터만 더 뛰어봐;김영식;중앙북스;20080710;자기계발;\12,000
64;9,78898E+12;연금술사;파울로 코엘료;문학동네;20181205;소설;\9,500
65;9,78899E+12;왜 나는 너를 사랑하는가(개정판)(양장본 HardCover);알랭 드 보통;청미래;20130115;소설;\12,000
66;9,78896E+12;허영만 꼴. 1: 얼굴을 보고 마음을 읽는다(허영만의 관상만화 시리즈);허영만;위즈덤하우스;20080624;만화;\9,800
67;9,78899E+12;세계지도(세상에서 가장 재미있는)(강력추천 세계 교양 지도 1);재미있는 지리학회;북스토리;20101125;역사/문화;\9,500
68;9,78898E+12;바보처럼 공부하고 천재처럼 꿈꿔라(청소년 롤모델 시리즈 1);신웅진;명진출판사;20070103;시/에세이;\10,000
69;9,78896E+12;지식 e SEASON 2;EBS 지식채널 e;북하우스;20071217;인문;\12,800
70;9,78897E+12;아내가 결혼했다(제2회 세계문학상 당선작);박현욱;문이당;20060315;소설;\9,800
71;9,78898E+12;버전업 굿모닝 독학일본어 첫걸음(개정판)(CD2장포함);정선영;동양문고;20140305;외국어;\14,500
72;9,78899E+12;해커스 그래머 스타트(Hackers Grammar Start);David Cho;해커스어학연구소;20040107;외국어;\16,900
73;9,7889E+12;경제학 콘서트. 1;팀 하포드;웅진씽크빅;20060205;경제/경영;\13,000
74;9,78898E+12;젊음의 탄생;이어령;생각의나무;20080425;자기계발;\11,300
75;9,78898E+12;해리포터와 죽음의 성물. 제7권(4);조앤 K. 롤링;문학수첩;20071210;소설;\8,500
76;9,78894E+12;오늘 더 사랑해;션;홍성사;20080523;시/에세이;\13,000
77;9,78897E+12;사랑을 믿다 (제32회 이상문학상 작품집 2008년);권여선;문학사상사;20080118;소설;\11,000
78;9,78893E+12;신화는 없다;이명박;김영사;20050520;시/에세이;\9,900
79;9,7889E+12;시골의사의 주식투자란 무엇인가. 1: 통찰 편;박경철;리더스북;20081002;경제/경영;\20,000
80;9,78897E+12;내려놓음;이용규;규장;20060307;종교;\12,000
81;9,78899E+12;HACKERS TOEFL LISTENING(iBT)(CD1장포함);David Cho;해커스어학연구소;20060501;외국어;\29,500
82;9,78899E+12;나는 침뜸으로 승부한다(개정판 2판);김남수;정통침뜸연구소;20080916;건강;\15,000
83;9,789E+12;사랑하라 한번도 상처받지 않은 것처럼;류시화;오래된미래;20081024;시/에세이;\9,500
84;9,7889E+12;한권으로 읽는 조선왕조실록;박영규;웅진지식하우스;20130113;역사/문화;\18,000
85;9,78898E+12;경제상식사전(개정판 3판)(경제용어집1권포함);김민구;길벗;20120917;경제/경영;\12,800
86;9,7889E+12;경제학 콘서트. 2;팀 하포드;웅진지식하우스;20080416;경제/경영;\13,500
87;9,78899E+12;진짜가 되는 곳이 진짜다(양장본 HardCover);우명;참출판사;20080809;인문;\17,000
88;9,78894E+12;바리데기(양장본 HardCover);황석영;창비;20070731;소설;\13,000
89;9,78896E+12;반 고흐 영혼의 편지. 1(개정판);빈센트 반 고흐;예담출판사;20050620;시/에세이;\9,800
90;9,78899E+12;1% 행운;잭 캔필드;흐름출판;20080204;자기계발;\12,000
91;9,7889E+12;시골의사의 부자 경제학;박경철;리더스북;20060628;경제/경영;\12,000
92;9,78899E+12;비서처럼 하라;조관일;쌤앤파커스;20071020;자기계발;\12,000
93;9,78895E+12;긍정의 힘;조엘 오스틴;두란노;20050511;종교;\12,000
94;9,78895E+12;잘되는 나;조엘 오스틴;두란노;20071019;종교;\12,000
95;9,78896E+12;20대 나만의 무대를 세워라(반양장);유수연;위즈덤하우스;20081001;자기계발;\10,000
96;9,78895E+12;시크릿(어린이를 위한);윤태익;살림어린이;20071217;어린이(초등);\9,000
97;9,78893E+12;책 먹는 여우(양장본 HardCover);프란치스카 비어만;주니어김영사;20180510;어린이(초등);\10,000
98;9,78897E+12;스케치 쉽게 하기: 기초 드로잉;김충원;진선아트북;20100724;예술/대중문화;\10,800
99;9,789E+12;살아 있는 것은 다 행복하라;법정;조화로운삶;20060215;시/에세이;\9,800
100;9,78899E+12;HACKERS TOEFL WRITING (iBT)(CD2장포함);David Cho;해커스어학연구소;20060610;외국어;\19,500
101;9,78896E+12;우리는 사랑일까(2판)(양장본 HardCover);알랭 드 보통;은행나무;20110310;소설;\12,500
102;9,78052E+12;Grammar in Use Intermediate with Answers 2/E;RAYMOND MURPHY;Cambridge University Press;20000101;외국어;\18,000
103;9,78896E+12;스무 살 도쿄(양장본 HardCover);오쿠다 히데오;은행나무;20080617;소설;\11,000
104;9,78896E+12;토마토 VOCA CHIP (토익 빈출보카의 바삭한 암기chip)(단어장1권포함)(단어장1권포함);이성룡;능률교육;20070918;외국어;\12,000
105;9,78899E+12;HACKERS TOEFL WRITING BASIC(iBT)(CD1장포함);David Cho;해커스어학연구소;20061004;외국어;\16,900
106;9,78896E+12;친구(행운의 절반);스탠 톨러;위즈덤하우스;20071205;자기계발;\10,000
107;9,78893E+12;10번 교향곡;조셉 젤리네크;세계사;20080908;소설;\12,800
108;9,78895E+12;육일약국 갑시다;김성오;21세기북스;20070710;경제/경영;\12,000
109;9,78896E+12;감사의 힘(0.3초의 기적)(양장본 HardCover);데보라 노빌;위즈덤하우스;20080131;자기계발;\11,000
110;9,789E+12;88만원 세대(한국경제 대안 시리즈 1);우석훈;레디앙;20070801;경제/경영;\15,000
111;9,7889E+12;내 인생을 바꾼 한 권의 책;잭 캔필드;리더스북;20070710;시/에세이;\13,000
112;9,78896E+12;영어회화 무작정 따라하기(MP3CD1장포함)(무작정 따라하기 시리즈);오석태;길벗이지톡;20070115;외국어;\13,800
113;9,78893E+12;화폐전쟁(양장본 HardCover);쑹훙빙;랜덤하우스코리아;20080728;경제/경영;\20,000
114;9,78896E+12;카네기 인간관계론;데일 카네기;씨앗을뿌리는사람;20041125;자기계발;\12,000
115;9,78895E+12;포르토벨로의 마녀(양장본 HardCover);파울로 코엘료;문학동네;20130530;소설;\13,000
116;9,78899E+12;화성에서 온 남자 금성에서 온 여자(개정판 2판);존 그레이;동녘라이프;20080825;자기계발;\12,000
117;9,78892E+12;간고등어 코치 왕자를 부탁해;최성조;삼성출판사;20070701;건강;\13,800
118;9,78896E+12;뇌파진동: 원하는 것을 이루는 뇌의 비밀;이승헌;브레인월드;20080227;건강;\10,000
119;9,78899E+12;HACKERS TOEFL SPEAKING (iBT)(CD2장포함);David Cho;해커스어학연구소;20060605;외국어;\23,900
120;9,78895E+12;인문의 숲에서 경영을 만나다. 1;정진홍;21세기북스;20071130;경제/경영;\15,000
121;9,78899E+12;HACKERS TOEFL READING BASIC (iBT);David Cho;해커스어학연구소;20060922;외국어;\15,900
122;9,78897E+12;지도 밖으로 행군하라;한비야;푸른숲;20050908;여행;\12,000
123;9,78899E+12;통찰의 기술;신병철;지형;20080509;자기계발;\12,000
124;9,78898E+12;세계를 가슴에 품어라;김의식;명진출판사;20080506;자기계발;\10,000
125;9,78893E+12;내몸 사용설명서;마이클 로이젠;김영사;20070325;건강;\13,000
126;9,78897E+12;여자도 여자를 모른다;이외수;해냄출판사;20070430;시/에세이;\14,500
127;9,78897E+12;용의자 X의 헌신(양장본 HardCover);히가시노 게이고;현대문학;20060810;소설;\13,000
128;9,78899E+12;돈 걱정 없는 노후 30년(증보판 2판);고득성;다산북스;20100720;경제/경영;\11,000
129;9,78896E+12;남한산성;김훈;학고재;20070414;소설;\13,000
130;9,78896E+12;경청;조신영;위즈덤하우스;20070502;자기계발;\10,000
131;9,78899E+12;회계 천재가 된 홍대리(개정판);손봉석;다산북스;20110430;경제/경영;\12,000
132;9,78898E+12;삐뽀삐뽀 119소아과(개정판 11판)(삐뽀삐뽀 시리즈 1);하정훈;그린비;20140510;가정/육아;\29,800
133;9,78897E+12;장미 비파 레몬(양장본 HardCover);에쿠니 가오리;소담출판사;20081017;소설;\12,000
134;9,78895E+12;메이플 스토리 오프라인 RPG. 26(코믹);송도수;서울문화사;20080324;어린이(초등);\8,500
135;9,78899E+12;내 영단어장을 공개합니다;오자키 데쓰오;이젠;20050215;외국어;\10,000
136;9,78894E+12;사과가 쿵!(세계 걸작 그림책 지크)(보드북);다다 히로시;보림;20090620;유아(0~7세);\9,500
137;9,78895E+12;견디지 않아도 괜찮아(양장본 HardCover);박원순;샘터(샘터사);20080126;시/에세이;\9,500
138;9,78899E+12;내 영혼이 따뜻했던 날들(4판);포리스트 카터;아름드리미디어;20090327;소설;\9,000
139;9,78897E+12;글쓰기의 공중부양(개정판);이외수;해냄출판사;20071215;인문;\13,800
140;9,78899E+12;강아지똥(민들레그림책 1)(양장본 HardCover);권정생;길벗어린이;20140418;유아(0~7세);\12,000
141;9,78897E+12;누가 내 머리에 똥 쌌어(독일 그림책 시리즈);베르너 홀츠바르트;사계절;20080310;유아(0~7세);\8,500
142;9,78897E+12;홀리가든(양장본 HardCover);에쿠니 가오리;소담출판사;20071019;소설;\10,000
143;9,78897E+12;상실의 시대(원제: 노르웨이의 숲)(3판);무라카미 하루키;문학사상사;20100720;소설;\15,000
144;9,789E+12;에너지 버스;존 고든;쌤앤파커스;20070205;자기계발;\10,000
145;9,78898E+12;끌리는 사람은 1%가 다르다;이민규;더난출판사;20051117;자기계발;\12,000
146;9,78899E+12;이기는 습관(청소년을 위한)(양장본 HardCover);전옥표;쌤앤파커스;20080115;자기계발;\11,000
147;9,78896E+12;인생 수업;엘리자베스 퀴블러 로스;이레;20140520;시/에세이;\13,800
148;9,78895E+12;부동산 대폭락 시대가 온다;선대인;한국경제신문사;20081010;경제/경영;\12,000
149;9,78892E+12;누구나 10kg 뺄 수 있다;유태우;삼성출판사;20060316;건강;\9,500
150;9,78899E+12;클로즈업 도쿄(2011)(개정판)(클로즈업 시리즈 2);유재우;에디터;20110125;여행;\16,000
151;9,78893E+12;3030 English 실전대화편;김지완;김영사;20080205;외국어;\12,900
152;9,7889E+12;박경림의 사람;박경림;리더스북;20080610;시/에세이;\9,800
153;9,78893E+12;3030 ENGLISH 1탄(2판);김지완;김영사;20050530;외국어;\12,900
154;9,78893E+12;이기적 유전자(30주년 기념판);리처드 도킨스;을유문화사;20060930;과학;\15,000
155;9,78898E+12;영어일기 표현사전(내가 쓰고 싶은 말이 다 있는);하명옥;넥서스;20050720;외국어;\21,500
156;9,78898E+12;꿈이 있는 아내는 늙지 않는다;김미경;명진출판사;20070928;자기계발;\10,000
157;9,78899E+12;가슴 뛰는 삶(양장본 HardCover);강헌구;쌤앤파커스;20080910;자기계발;\13,000
158;9,78898E+12;삐뽀삐뽀 119 이유식;하정훈;그린비;20060915;요리;\11,900
159;9,7889E+12;괴짜심리학(반양장);리처드 와이즈먼;웅진지식하우스;20080121;인문;\13,800
160;9,78899E+12;탈무드 잠언집(인생의 머리맡에 놓아두고 싶은)(지혜의 서);김하;토파즈;20080620;시/에세이;\12,000
161;9,78893E+12;내몸 다이어트 설명서;마이클 로이젠;김영사;20080223;건강;\15,000
162;9,78899E+12;괜찮다 다 괜찮다;공지영;알마;20080818;시/에세이;\12,000
163;9,7889E+12;시골의사의 아름다운 동행;박경철;리더스북;20050401;시/에세이;\10,000
164;9,78899E+12;행복한 사람(양장본 HardCover);토드 홉킨스;쌤앤파커스;20080310;자기계발;\12,000
165;9,78896E+12;여행의 기술;알랭 드 보통;이레;20040726;여행;\12,000
166;9,78896E+12;마시멜로 이야기(어린이를 위한);호아킴 데 포사다;깊은책속옹달샘;20060815;어린이(초등);\8,500
167;9,78894E+12;마법의 설탕 두 조각(소년한길 동화 02);미카엘 엔데;한길사;20051220;어린이(초등);\9,000
168;9,789E+12;난장이가 쏘아 올린 작은 공;조세희;이성과힘;20000710;소설;\11,000
169;9,789E+12;33000 단어장 (MD VOCABULARY);문덕;지수;20050117;외국어;\5,800
170;9,78895E+12;모모(비룡소 걸작선 13);미하엘 엔데;비룡소;20091020;소설;\12,000
171;9,78893E+12;Why 뇌(초등과학학습만화 36)(양장본 HardCover);남춘자;예림당;20080204;어린이(초등);\10,000
172;9,78893E+12;2000원으로 밥상차리기;김용환;영진닷컴;20031115;요리;\8,800
173;9,78895E+12;모방범. 1;미야베 미유키;문학동네;20060727;소설;\12,000
174;9,78896E+12;TRY AGAIN 영어회화(MP3CD2장포함);이근철;길벗이지톡;20070415;외국어;\19,800
175;9,7889E+12;DSLR 촬영테크닉(CD1장포함);이성관;웰북;20071025;예술/대중문화;\25,000
176;9,78893E+12;신도 버린 사람들;나렌드라 자다브;김영사;20070608;시/에세이;\11,000
177;9,78897E+12;맨드라미의 빨강 버드나무의 초록(양장본 HardCover);에쿠니 가오리;소담출판사;20080314;소설;\10,000
178;9,78897E+12;지금 알고 있는 걸 그때도 알았더라면(잠언시집);류시화;열림원;19980410;시/에세이;\7,500
179;9,78899E+12;HACKERS TOEFL LISTENING BASIC (iBT);David Cho;해커스어학연구소;20110207;외국어;\18,800
180;9,78896E+12;콧구멍을 후비면;사이토 타카코;애플비;20060310;유아(0~7세);\7,500
181;9,78893E+12;산중일기;최인호;랜덤하우스코리아;20080425;시/에세이;\11,800
182;9,789E+12;MD VOCABULARY 33000(2009 최신개정판)(개정판 4판);문덕;지수;20090515;외국어;\28,000
183;9,78894E+12;초한지. 1: 짧은 제국의 황혼(이문열의 사기 이야기);이문열;민음사;20080101;소설;\11,000
184;9,78893E+12;신의 물방울. 14;Tadashi Agi;학산문화사;20080420;만화;\4,500
185;9,78894E+12;부의 미래(앨빈 토플러)(반양장);앨빈 토플러;청림출판;20060818;경제/경영;\19,800
186;9,78899E+12;대한민국 2030 재테크 독하게 하라;김민수;미르북컴퍼니(미르북스);20070918;경제/경영;\3,300
187;9,78893E+12;스펀지 2.0 공부 잘 하는 법;KBS 스펀지 2.0제작팀;주니어김영사;20080408;어린이(초등);\10,000
188;9,78895E+12;공병호 미래 인재의 조건;공병호;21세기북스;20080515;경제/경영;\12,000
189;9,78893E+12;신. 1;베르나르 베르베르;열린책들;20081120;소설;\9,800
190;9,78899E+12;1년만 미쳐라;강상구;좋은책만들기;20060720;자기계발;\9,000
191;9,78896E+12;대한민국 20대 재테크에 미쳐라;정철진;한스미디어;20060928;경제/경영;\12,000
192;9,78899E+12;돈 걱정 없는 노후 30년 3대자산 이야기;고득성;다산북스;20110920;경제/경영;\11,000
193;9,789E+12;신해철의 쾌변독설;신해철;부엔리브로;20080307;예술/대중문화;\11,700
194;9,78899E+12;스키니 비치;로리 프리드먼;밀리언하우스;20080410;건강;\11,000
195;9,78894E+12;태국에서 보물찾기(세계 탐험 만화 역사상식 16);곰돌이 co.;아이세움;20130501;어린이(초등);\9,800
196;9,78896E+12;불안;알랭 드 보통;이레;20051015;시/에세이;\13,000
197;9,78898E+12;베로니카 죽기로 결심하다(양장본 HardCover);파울로 코엘료;문학동네;20140410;소설;\11,500
198;9,78893E+12;소크라테스의 변명;플라톤;문예출판사;19990210;인문;\12,000
199;9,78897E+12;작은 기쁨;이해인;열림원;20080326;시/에세이;\9,500
200;9,78894E+12;나는 마흔에 생의 걸음마를 배웠다;신달자;민음사;20080331;시/에세이;\9,500
