title,title2,rating,tags
미움받을 용기,자유롭고 행복한 삶을 위한 아들러의 가르침,8.9,"#아들러심리학,#인간관계,#밀리언셀러"
박종훈의 대담한 경제,대한민국 네티즌이 열광한 KBS 화제의 칼럼!,9.0,
새벽에 혼자 읽는 주역인문학 - 기초 원리 편,세상에서 가장 쉬운 주역 공부,8.7,
송곳 세트,,9.5,#원작웹툰
엄마의 말공부,기적 같은 변화를 불러오는 작은 말의 힘,9.1,"#자녀교육,#말의힘"
짠테크 전성시대,절약으로 시작하는 3배속 부자법칙,8.7,
2016 전한길 한국사 3.0 기출문제집,,9.5,
맛 보장 가정식 레시피,,9.6,#반찬고민
글자전쟁,,8.8,
"오늘, 행복을 쓰다","필사의 발견, 아들러의 행복과 긍정 메시지 99",8.8,"#일상을위로하다,#영화드라마원작"
인문학 습관,나만의 업業을 만들어가는 인문학 트레이닝북,8.8,
선대인의 빅픽처,저성장 시대의 생존 경제학,8.9,
나미야 잡화점의 기적,,9.2,"#영화드라마원작,#책끝을접다,#상상력,#밀리언셀러,#새벽에읽기좋은책"
2016 선재국어 기출실록,,9.4,
언제 들어도 좋은 말,이석원 이야기 산문집,8.4,#노래하는작가
마션,어느 괴짜 과학자의 화성판 어드벤처 생존기,9.0,"#빨간책방,#영화드라마원작"
전쟁은 여자의 얼굴을 하지 않았다,,9.1,"#책끝을접다,#책읽아웃,#전쟁,#노벨문학상수상작가,#여성의목소리"
웅크린 시간도 내 삶이니까,다시 일어서려는 그대에게,9.1,
2016 전한길 한국사 5.0 최종점검 유형편,,9.6,
자본에 관한 불편한 진실,,7.3,
일빵빵 입에 달고 사는 기초영어,동사 조동사 편,9.4,"#누구나영어할수있다,#패턴으로말하기,#분철"
로보카폴리 알파벳 카드 104,로보카 폴리 한글 카드 104  + 알파벳 카드 104,9.9,
눈 감으면 보이는 것들,월가 시각장애인 애널리스트가 전하는 일상의 기적,9.5,#장애
유대인 생각공부,하버드 비즈니스스쿨,8.6,
엄마가 놓쳐서는 안될 결정적 시기,"3~7세, 내 아이의 인성과 공부력을 키우는 시간",9.3,
슬램덩크 오리지널 판 11-15 박스세트,,9.7,
대한민국은 왜?,1945~2015,8.8,#한국근현대사
유시민의 글쓰기 특강,,8.9,"#좋은글의비밀,#알쓸신잡,#작가의글쓰기"
일독일행 독서법,문제아를 국내 제일의 독서 컨설팅 CEO로 만든 기적의 독서 공부법,8.9,
악당의 명언,,8.2,
나라 없는 나라,제5회 혼불문학상 수상작,9.2,
원펀맨 ONE PUNCH MAN 6,,9.7,
내일은 실험왕 33,바이러스와 면역,9.6,
원펀맨 ONE PUNCH MAN 5,,9.7,
해커스 토익 리스닝 (Hackers TOEIC Listening),,9.2,
나는 부동산과 맞벌이한다,배우자 대신 꼬박꼬박 월급을 가져오는 시스템 만들기,8.8,
내가 혼자 여행하는 이유,7년 동안 50개국을 홀로 여행하며 깨달은 것들,8.6,
하루관리,인생을 바꾸는 하루관리의 기적,8.3,
엄마가 정말 좋아요,,9.6,#감정
나의 라임 오렌지나무,,9.3,
비밀의 정원 Secret Garden,출간 5주년 기념 특별 리커버 에디션,9.1,"#무아지경시간순삭,#색연필만있으면돼,#집순이취미"
읽다,김영하와 함께하는 여섯 날의 문학 탐사,8.7,#알쓸신잡
노게임 노라이프 7,-게이머 남매들이 세계를 뒤집겠다는데요-,9.5,
39층 나무 집,The 39-story Treehouse (미국판),9.4,
하루 1%,변화와 혁신의 심리학,9.2,#생활습관
2016 선재국어,,9.7,
해커스 토익 리딩 (Hackers TOEIC Reading),,9.0,
