title,title2,rating,tags
유럽 도시 기행 1,"아테네, 로마, 이스탄불, 파리 편",8.6,#책읽아웃
미국 영어 회화 문법 2,"미국 영어 회화 문법 1,2 + 미국에서 기죽지 않는 쓸만한 영어",9.2,"#미국식영어,#유튜버추천영어공부,#유튜브셀러,#말하기를위한문법,#분철"
코믹 어느 날 공주가 되어버렸다 1 초호화 한정판,,8.1,
ETS 토익 정기시험 기출문제집 1000 LISTENING 리스닝,,9.5,"#기출이답이다,#너만알려줄게고득점비법,#연습을실전처럼,#신유형반영,#분철"
역사의 쓸모,자유롭고 떳떳한 삶을 위한 22가지 통찰,9.5,"#큰별쌤,#역사를잊은민족에게미래는없다,#유쓸모,#유튜브셀러"
죽음 2,,9.0,"#삶과죽음,#누가날죽였지?,#더울땐SF"
인생의 마지막 순간에서,죽음과 죽어감에 관한 실질적 조언,8.7,"#삶과죽음,#죽음에관하여,#성찰,#죽고싶을때"
아주 작은 습관의 힘,최고의 변화는 어떻게 만들어지는가,9.4,"#습관만들기,#공부습관,#습관바꾸기,#생활습관,#김미경TV,#유튜브셀러"
축구를 하며 생각한 것들,,9.8,"#축구알고보면더재밌다,#축구"
해커스 토익 기출 보카,,9.6,"#30일완성,#외국어공부단어가절반,#너도나도보는토익기본서,#신유형반영,#분철"
반일 종족주의,대한민국 위기의 근원,7.7,
설민석의 세계사 대모험 2,,9.8,"#초등세계사,#홀로코스트"
죽음 1,,8.8,"#삶과죽음,#누가날죽였지?,#더울땐SF"
정리하는 뇌,"디지털 시대, 정보와 선택 과부하로 뒤엉킨 머릿속과 일상을 정리하는 기술",9.0,"#삶의기술,#유튜브셀러,#잠시쉼표"
미국 영어 회화 문법 1,"미국 영어 회화 문법 1,2 + 미국에서 기죽지 않는 쓸만한 영어",9.5,"#유튜브셀러,#영어공부,#말하기를위한문법,#미국식영어,#분철"
클루지,생각의 역사를 뒤집는 기막힌 발견,8.7,#유튜브셀러
아이 마음에 상처 주지 않는 습관,내 아이를 위한 따뜻한 심리학 공부,9.8,"#가족관계에힘이되는심리학,#부모는처음이라"
수박 수영장,"『수박 수영장』, 『할머니의 여름휴가』, 『왜냐면…』, 『우리는 언제나 다시 만나』, 『메리』 세트",9.6,"#상상력,#계절그림책,#아이부터어른까지,#더위야물렀거라,#여름맛"
2019 하반기 위포트 NCS 직업기초능력평가+직무수행능력평가,,9.7,"#NCS,#공기업취업,#공기업시험,#취준,#직업기초능력,#분철"
해커스 토익 스타트 Reading,초보를 위한 토익 입문서,9.1,"#너도나도보는토익기본서,#분철"
해커스 토익 실전 1000제 1 LISTENING 문제집,실전모의고사 10회분,9.0,"#최신유형으로실전마무리,#너만알려줄게고득점비법,#연습을실전처럼,#신유형반영,#분철"
